ts_iso,timestamp,time,cycle,addr,pressure,unit,latency_s,source,status
2026-05-12T02:56:56.000075+03:00,1778543816.000075,37340.000059,7469,1,100.283,kPa,3.541188,DPS8000,OK
2026-05-12T02:57:01.000081+03:00,1778543821.000081,37345.000065,7470,1,100.300,kPa,3.491303,DPS8000,OK
2026-05-12T02:57:06.000079+03:00,1778543826.000079,37350.000063,7471,1,100.284,kPa,3.491568,DPS8000,OK
2026-05-12T02:57:11.000080+03:00,1778543831.000080,37355.000064,7472,1,100.285,kPa,3.540878,DPS8000,OK
2026-05-12T02:57:16.000076+03:00,1778543836.000076,37360.000060,7473,1,100.284,kPa,3.491114,DPS8000,OK
2026-05-12T02:57:21.000088+03:00,1778543841.000088,37365.000072,7474,1,100.299,kPa,3.491313,DPS8000,OK
2026-05-12T02:57:26.000077+03:00,1778543846.000077,37370.000061,7475,1,100.283,kPa,3.491652,DPS8000,OK
2026-05-12T02:57:31.000075+03:00,1778543851.000075,37375.000059,7476,1,100.299,kPa,3.490971,DPS8000,OK
2026-05-12T02:57:36.000076+03:00,1778543856.000076,37380.000060,7477,1,100.299,kPa,3.491293,DPS8000,OK
2026-05-12T02:57:41.000077+03:00,1778543861.000077,37385.000061,7478,1,100.299,kPa,3.491488,DPS8000,OK
2026-05-12T02:57:46.000074+03:00,1778543866.000074,37390.000058,7479,1,100.300,kPa,3.528799,DPS8000,OK
2026-05-12T02:57:51.000080+03:00,1778543871.000080,37395.000064,7480,1,100.283,kPa,3.540991,DPS8000,OK
2026-05-12T02:57:56.000074+03:00,1778543876.000074,37400.000058,7481,1,100.283,kPa,3.491248,DPS8000,OK
2026-05-12T02:58:01.000074+03:00,1778543881.000074,37405.000058,7482,1,100.282,kPa,3.491482,DPS8000,OK
2026-05-12T02:58:06.000077+03:00,1778543886.000077,37410.000061,7483,1,100.283,kPa,3.478889,DPS8000,OK
2026-05-12T02:58:11.000076+03:00,1778543891.000076,37415.000060,7484,1,100.283,kPa,3.491043,DPS8000,OK
2026-05-12T02:58:16.000075+03:00,1778543896.000075,37420.000059,7485,1,100.284,kPa,3.491258,DPS8000,OK
2026-05-12T02:58:21.000083+03:00,1778543901.000083,37425.000067,7486,1,100.284,kPa,3.491536,DPS8000,OK
2026-05-12T02:58:26.000074+03:00,1778543906.000074,37430.000058,7487,1,100.284,kPa,3.528903,DPS8000,OK
2026-05-12T02:58:31.000076+03:00,1778543911.000076,37435.000060,7488,1,100.299,kPa,3.541238,DPS8000,OK
2026-05-12T02:58:36.000077+03:00,1778543916.000077,37440.000061,7489,1,100.281,kPa,3.491377,DPS8000,OK
2026-05-12T02:58:41.000081+03:00,1778543921.000081,37445.000065,7490,1,100.283,kPa,3.491578,DPS8000,OK
2026-05-12T02:58:46.000077+03:00,1778543926.000077,37450.000061,7491,1,100.297,kPa,3.490842,DPS8000,OK
2026-05-12T02:58:51.000080+03:00,1778543931.000080,37455.000064,7492,1,100.298,kPa,3.491238,DPS8000,OK
2026-05-12T02:58:56.000078+03:00,1778543936.000078,37460.000062,7493,1,100.283,kPa,3.491382,DPS8000,OK
2026-05-12T02:59:01.000075+03:00,1778543941.000075,37465.000059,7494,1,100.283,kPa,3.486722,DPS8000,OK
2026-05-12T02:59:06.000075+03:00,1778543946.000075,37470.000059,7495,1,100.283,kPa,3.491068,DPS8000,OK
2026-05-12T02:59:11.000076+03:00,1778543951.000076,37475.000060,7496,1,100.283,kPa,3.541264,DPS8000,OK
2026-05-12T02:59:16.000077+03:00,1778543956.000077,37480.000061,7497,1,100.282,kPa,3.491456,DPS8000,OK
2026-05-12T02:59:21.000081+03:00,1778543961.000081,37485.000065,7498,1,100.297,kPa,3.528790,DPS8000,OK
2026-05-12T02:59:26.000075+03:00,1778543966.000075,37490.000059,7499,1,100.281,kPa,3.541023,DPS8000,OK
2026-05-12T02:59:31.000075+03:00,1778543971.000075,37495.000059,7500,1,100.281,kPa,3.491264,DPS8000,OK
2026-05-12T02:59:36.000077+03:00,1778543976.000077,37500.000061,7501,1,100.283,kPa,3.491488,DPS8000,OK
2026-05-12T02:59:41.000075+03:00,1778543981.000075,37505.000059,7502,1,100.283,kPa,3.528813,DPS8000,OK
2026-05-12T02:59:46.000076+03:00,1778543986.000076,37510.000060,7503,1,100.283,kPa,3.491048,DPS8000,OK
2026-05-12T02:59:51.000077+03:00,1778543991.000077,37515.000061,7504,1,100.283,kPa,3.541329,DPS8000,OK
2026-05-12T02:59:56.000076+03:00,1778543996.000076,37520.000060,7505,1,100.283,kPa,3.491680,DPS8000,OK
2026-05-12T03:00:01.000081+03:00,1778544001.000081,37525.000065,7506,1,100.283,kPa,3.490826,DPS8000,OK
2026-05-12T03:00:06.000080+03:00,1778544006.000080,37530.000064,7507,1,100.282,kPa,3.541165,DPS8000,OK
2026-05-12T03:00:11.000074+03:00,1778544011.000074,37535.000058,7508,1,100.284,kPa,3.491400,DPS8000,OK
2026-05-12T03:00:16.000081+03:00,1778544016.000081,37540.000065,7509,1,100.283,kPa,3.491762,DPS8000,OK
2026-05-12T03:00:21.000077+03:00,1778544021.000077,37545.000061,7510,1,100.284,kPa,3.540951,DPS8000,OK
2026-05-12T03:00:26.000082+03:00,1778544026.000082,37550.000066,7511,1,100.282,kPa,3.491183,DPS8000,OK
2026-05-12T03:00:31.000080+03:00,1778544031.000080,37555.000064,7512,1,100.283,kPa,3.491817,DPS8000,OK
2026-05-12T03:00:36.000082+03:00,1778544036.000082,37560.000066,7513,1,100.283,kPa,3.528772,DPS8000,OK
2026-05-12T03:00:41.000085+03:00,1778544041.000085,37565.000069,7514,1,100.283,kPa,3.491191,DPS8000,OK
2026-05-12T03:00:46.000085+03:00,1778544046.000085,37570.000069,7515,1,100.282,kPa,3.541293,DPS8000,OK
2026-05-12T03:00:51.000080+03:00,1778544051.000080,37575.000064,7516,1,100.281,kPa,3.491507,DPS8000,OK
2026-05-12T03:00:56.000078+03:00,1778544056.000078,37580.000062,7517,1,100.283,kPa,3.528870,DPS8000,OK
2026-05-12T03:01:01.000080+03:00,1778544061.000080,37585.000064,7518,1,100.282,kPa,3.490992,DPS8000,OK
2026-05-12T03:01:06.000077+03:00,1778544066.000077,37590.000061,7519,1,100.282,kPa,3.491250,DPS8000,OK
2026-05-12T03:01:11.000086+03:00,1778544071.000086,37595.000070,7520,1,100.282,kPa,3.491513,DPS8000,OK
2026-05-12T03:01:16.000078+03:00,1778544076.000078,37600.000062,7521,1,100.280,kPa,3.529001,DPS8000,OK
2026-05-12T03:01:21.000076+03:00,1778544081.000076,37605.000060,7522,1,100.279,kPa,3.491171,DPS8000,OK
2026-05-12T03:01:26.000079+03:00,1778544086.000079,37610.000063,7523,1,100.278,kPa,3.541363,DPS8000,OK
2026-05-12T03:01:31.000077+03:00,1778544091.000077,37615.000061,7524,1,100.280,kPa,3.491623,DPS8000,OK
2026-05-12T03:01:36.000077+03:00,1778544096.000077,37620.000061,7525,1,100.280,kPa,3.490985,DPS8000,OK
2026-05-12T03:01:41.000079+03:00,1778544101.000079,37625.000063,7526,1,100.297,kPa,3.541138,DPS8000,OK
2026-05-12T03:01:46.000076+03:00,1778544106.000076,37630.000060,7527,1,100.283,kPa,3.491608,DPS8000,OK
2026-05-12T03:01:51.000082+03:00,1778544111.000082,37635.000066,7528,1,100.299,kPa,3.537733,DPS8000,OK
2026-05-12T03:01:56.000080+03:00,1778544116.000080,37640.000064,7529,1,100.282,kPa,3.490972,DPS8000,OK
2026-05-12T03:02:01.000080+03:00,1778544121.000080,37645.000064,7530,1,100.283,kPa,3.491206,DPS8000,OK
2026-05-12T03:02:06.000078+03:00,1778544126.000078,37650.000062,7531,1,100.298,kPa,3.491647,DPS8000,OK
2026-05-12T03:02:11.000080+03:00,1778544131.000080,37655.000064,7532,1,100.280,kPa,3.528836,DPS8000,OK
2026-05-12T03:02:16.000078+03:00,1778544136.000078,37660.000062,7533,1,100.279,kPa,3.491061,DPS8000,OK
2026-05-12T03:02:21.000085+03:00,1778544141.000085,37665.000069,7534,1,100.282,kPa,3.541353,DPS8000,OK
2026-05-12T03:02:26.000078+03:00,1778544146.000078,37670.000062,7535,1,100.281,kPa,3.491594,DPS8000,OK
2026-05-12T03:02:31.000080+03:00,1778544151.000080,37675.000064,7536,1,100.280,kPa,3.528965,DPS8000,OK
2026-05-12T03:02:36.000080+03:00,1778544156.000080,37680.000064,7537,1,100.294,kPa,3.491052,DPS8000,OK
2026-05-12T03:02:41.000080+03:00,1778544161.000080,37685.000064,7538,1,100.279,kPa,3.491503,DPS8000,OK
2026-05-12T03:02:46.000082+03:00,1778544166.000082,37690.000066,7539,1,100.279,kPa,3.491569,DPS8000,OK
2026-05-12T03:02:51.000084+03:00,1778544171.000084,37695.000068,7540,1,100.278,kPa,3.486941,DPS8000,OK
2026-05-12T03:02:56.000080+03:00,1778544176.000080,37700.000064,7541,1,100.293,kPa,3.491213,DPS8000,OK
2026-05-12T03:03:01.000084+03:00,1778544181.000084,37705.000068,7542,1,100.293,kPa,3.491452,DPS8000,OK
2026-05-12T03:03:06.000084+03:00,1778544186.000084,37710.000068,7543,1,100.278,kPa,3.491636,DPS8000,OK
2026-05-12T03:03:11.000083+03:00,1778544191.000083,37715.000067,7544,1,100.278,kPa,3.491001,DPS8000,OK
2026-05-12T03:03:16.000082+03:00,1778544196.000082,37720.000066,7545,1,100.279,kPa,3.541181,DPS8000,OK
2026-05-12T03:03:21.000083+03:00,1778544201.000083,37725.000067,7546,1,100.277,kPa,3.491544,DPS8000,OK
2026-05-12T03:03:26.000082+03:00,1778544206.000082,37730.000066,7547,1,100.277,kPa,3.528767,DPS8000,OK
2026-05-12T03:03:31.000084+03:00,1778544211.000084,37735.000068,7548,1,100.277,kPa,3.491030,DPS8000,OK
2026-05-12T03:03:36.000080+03:00,1778544216.000080,37740.000064,7549,1,100.293,kPa,3.491325,DPS8000,OK
2026-05-12T03:03:41.000080+03:00,1778544221.000080,37745.000064,7550,1,100.279,kPa,3.491580,DPS8000,OK
2026-05-12T03:03:46.000079+03:00,1778544226.000079,37750.000063,7551,1,100.277,kPa,3.528895,DPS8000,OK
2026-05-12T03:03:51.000085+03:00,1778544231.000085,37755.000069,7552,1,100.277,kPa,3.491148,DPS8000,OK
2026-05-12T03:03:56.000081+03:00,1778544236.000081,37760.000065,7553,1,100.276,kPa,3.541439,DPS8000,OK
2026-05-12T03:04:01.000081+03:00,1778544241.000081,37765.000065,7554,1,100.275,kPa,3.491664,DPS8000,OK
2026-05-12T03:04:06.000080+03:00,1778544246.000080,37770.000064,7555,1,100.291,kPa,3.528879,DPS8000,OK
2026-05-12T03:04:11.000078+03:00,1778544251.000078,37775.000062,7556,1,100.275,kPa,3.491054,DPS8000,OK
2026-05-12T03:04:16.000078+03:00,1778544256.000078,37780.000062,7557,1,100.290,kPa,3.491317,DPS8000,OK
2026-05-12T03:04:21.000087+03:00,1778544261.000087,37785.000071,7558,1,100.292,kPa,3.491521,DPS8000,OK
2026-05-12T03:04:26.000082+03:00,1778544266.000082,37790.000066,7559,1,100.277,kPa,3.490894,DPS8000,OK
2026-05-12T03:04:31.000082+03:00,1778544271.000082,37795.000066,7560,1,100.278,kPa,3.491158,DPS8000,OK
2026-05-12T03:04:36.000081+03:00,1778544276.000081,37800.000065,7561,1,100.277,kPa,3.491527,DPS8000,OK
2026-05-12T03:04:41.000081+03:00,1778544281.000081,37805.000065,7562,1,100.277,kPa,3.491745,DPS8000,OK
2026-05-12T03:04:46.000079+03:00,1778544286.000079,37810.000063,7563,1,100.277,kPa,3.490970,DPS8000,OK
2026-05-12T03:04:51.000082+03:00,1778544291.000082,37815.000066,7564,1,100.274,kPa,3.541307,DPS8000,OK
2026-05-12T03:04:56.000085+03:00,1778544296.000085,37820.000069,7565,1,100.273,kPa,3.491545,DPS8000,OK
2026-05-12T03:05:01.000086+03:00,1778544301.000086,37825.000070,7566,1,100.291,kPa,3.533078,DPS8000,OK
2026-05-12T03:05:06.000084+03:00,1778544306.000084,37830.000068,7567,1,100.290,kPa,3.491094,DPS8000,OK
2026-05-12T03:05:11.000081+03:00,1778544311.000081,37835.000065,7568,1,100.274,kPa,3.491349,DPS8000,OK
2026-05-12T03:05:16.000082+03:00,1778544316.000082,37840.000066,7569,1,100.274,kPa,3.491785,DPS8000,OK
2026-05-12T03:05:21.000083+03:00,1778544321.000083,37845.000067,7570,1,100.274,kPa,3.528834,DPS8000,OK
2026-05-12T03:05:26.000084+03:00,1778544326.000084,37850.000068,7571,1,100.290,kPa,3.491034,DPS8000,OK
2026-05-12T03:05:31.000086+03:00,1778544331.000086,37855.000070,7572,1,100.273,kPa,3.541315,DPS8000,OK
2026-05-12T03:05:36.000085+03:00,1778544336.000085,37860.000069,7573,1,100.274,kPa,3.491629,DPS8000,OK
2026-05-12T03:05:41.000087+03:00,1778544341.000087,37865.000071,7574,1,100.274,kPa,3.533004,DPS8000,OK
2026-05-12T03:05:46.000082+03:00,1778544346.000082,37870.000066,7575,1,100.290,kPa,3.491163,DPS8000,OK
2026-05-12T03:05:51.000083+03:00,1778544351.000083,37875.000067,7576,1,100.289,kPa,3.491454,DPS8000,OK
2026-05-12T03:05:56.000081+03:00,1778544356.000081,37880.000065,7577,1,100.273,kPa,3.491651,DPS8000,OK
2026-05-12T03:06:01.000080+03:00,1778544361.000080,37885.000064,7578,1,100.273,kPa,3.490878,DPS8000,OK
2026-05-12T03:06:06.000077+03:00,1778544366.000077,37890.000061,7579,1,100.271,kPa,3.491306,DPS8000,OK
2026-05-12T03:06:11.000077+03:00,1778544371.000077,37895.000061,7580,1,100.271,kPa,3.541426,DPS8000,OK
2026-05-12T03:06:16.000077+03:00,1778544376.000077,37900.000061,7581,1,100.271,kPa,3.486679,DPS8000,OK
2026-05-12T03:06:21.000081+03:00,1778544381.000081,37905.000065,7582,1,100.271,kPa,3.491058,DPS8000,OK
2026-05-12T03:06:26.000079+03:00,1778544386.000079,37910.000063,7583,1,100.272,kPa,3.541248,DPS8000,OK
2026-05-12T03:06:31.000079+03:00,1778544391.000079,37915.000063,7584,1,100.273,kPa,3.491584,DPS8000,OK
2026-05-12T03:06:36.000080+03:00,1778544396.000080,37920.000064,7585,1,100.287,kPa,3.528852,DPS8000,OK
2026-05-12T03:06:41.000078+03:00,1778544401.000078,37925.000062,7586,1,100.271,kPa,3.491010,DPS8000,OK
2026-05-12T03:06:46.000077+03:00,1778544406.000077,37930.000061,7587,1,100.271,kPa,3.491404,DPS8000,OK
2026-05-12T03:06:51.000077+03:00,1778544411.000077,37935.000061,7588,1,100.285,kPa,3.491638,DPS8000,OK
2026-05-12T03:06:56.000075+03:00,1778544416.000075,37940.000059,7589,1,100.270,kPa,3.528955,DPS8000,OK
2026-05-12T03:07:01.000077+03:00,1778544421.000077,37945.000061,7590,1,100.286,kPa,3.491168,DPS8000,OK
2026-05-12T03:07:06.000077+03:00,1778544426.000077,37950.000061,7591,1,100.268,kPa,3.541338,DPS8000,OK
2026-05-12T03:07:11.000084+03:00,1778544431.000084,37955.000068,7592,1,100.267,kPa,3.491609,DPS8000,OK
2026-05-12T03:07:16.000077+03:00,1778544436.000077,37960.000061,7593,1,100.269,kPa,3.490926,DPS8000,OK
2026-05-12T03:07:21.000077+03:00,1778544441.000077,37965.000061,7594,1,100.286,kPa,3.491093,DPS8000,OK
2026-05-12T03:07:26.000080+03:00,1778544446.000080,37970.000064,7595,1,100.286,kPa,3.491460,DPS8000,OK
2026-05-12T03:07:31.000081+03:00,1778544451.000081,37975.000065,7596,1,100.269,kPa,3.491761,DPS8000,OK
2026-05-12T03:07:36.000077+03:00,1778544456.000077,37980.000061,7597,1,100.270,kPa,3.490914,DPS8000,OK
2026-05-12T03:07:41.000077+03:00,1778544461.000077,37985.000061,7598,1,100.287,kPa,3.491245,DPS8000,OK
2026-05-12T03:07:46.000078+03:00,1778544466.000078,37990.000062,7599,1,100.271,kPa,3.541551,DPS8000,OK
2026-05-12T03:07:51.000080+03:00,1778544471.000080,37995.000064,7600,1,100.270,kPa,3.528748,DPS8000,OK
2026-05-12T03:07:56.000077+03:00,1778544476.000077,38000.000061,7601,1,100.270,kPa,3.490920,DPS8000,OK
2026-05-12T03:08:01.000075+03:00,1778544481.000075,38005.000059,7602,1,100.270,kPa,3.491212,DPS8000,OK
2026-05-12T03:08:06.000078+03:00,1778544486.000078,38010.000062,7603,1,100.267,kPa,3.491469,DPS8000,OK
2026-05-12T03:08:11.000077+03:00,1778544491.000077,38015.000061,7604,1,100.269,kPa,3.528955,DPS8000,OK
2026-05-12T03:08:16.000082+03:00,1778544496.000082,38020.000066,7605,1,100.286,kPa,3.491104,DPS8000,OK
2026-05-12T03:08:21.000077+03:00,1778544501.000077,38025.000061,7606,1,100.284,kPa,3.491392,DPS8000,OK
2026-05-12T03:08:26.000077+03:00,1778544506.000077,38030.000061,7607,1,100.283,kPa,3.541590,DPS8000,OK
2026-05-12T03:08:31.000077+03:00,1778544511.000077,38035.000061,7608,1,100.270,kPa,3.528834,DPS8000,OK
2026-05-12T03:08:36.000078+03:00,1778544516.000078,38040.000062,7609,1,100.269,kPa,3.491154,DPS8000,OK
2026-05-12T03:08:41.000085+03:00,1778544521.000085,38045.000069,7610,1,100.268,kPa,3.541452,DPS8000,OK
2026-05-12T03:08:46.000076+03:00,1778544526.000076,38050.000060,7611,1,100.270,kPa,3.491586,DPS8000,OK
2026-05-12T03:08:51.000081+03:00,1778544531.000081,38055.000065,7612,1,100.285,kPa,3.490818,DPS8000,OK
2026-05-12T03:08:56.000074+03:00,1778544536.000074,38060.000058,7613,1,100.286,kPa,3.491108,DPS8000,OK
2026-05-12T03:09:01.000075+03:00,1778544541.000075,38065.000059,7614,1,100.269,kPa,3.491395,DPS8000,OK
2026-05-12T03:09:06.000074+03:00,1778544546.000074,38070.000058,7615,1,100.286,kPa,3.491644,DPS8000,OK
2026-05-12T03:09:11.000079+03:00,1778544551.000079,38075.000063,7616,1,100.271,kPa,3.490915,DPS8000,OK
2026-05-12T03:09:16.000075+03:00,1778544556.000075,38080.000059,7617,1,100.271,kPa,3.491179,DPS8000,OK
2026-05-12T03:09:21.000080+03:00,1778544561.000080,38085.000064,7618,1,100.287,kPa,3.541480,DPS8000,OK
2026-05-12T03:09:26.000077+03:00,1778544566.000077,38090.000061,7619,1,100.270,kPa,3.528762,DPS8000,OK
2026-05-12T03:09:31.000078+03:00,1778544571.000078,38095.000062,7620,1,100.270,kPa,3.490968,DPS8000,OK
2026-05-12T03:09:36.000076+03:00,1778544576.000076,38100.000060,7621,1,100.270,kPa,3.491216,DPS8000,OK
2026-05-12T03:09:41.000075+03:00,1778544581.000075,38105.000059,7622,1,100.270,kPa,3.491518,DPS8000,OK
2026-05-12T03:09:46.000074+03:00,1778544586.000074,38110.000058,7623,1,100.285,kPa,3.528824,DPS8000,OK
2026-05-12T03:09:51.000081+03:00,1778544591.000081,38115.000065,7624,1,100.270,kPa,3.491019,DPS8000,OK
2026-05-12T03:09:56.000075+03:00,1778544596.000075,38120.000059,7625,1,100.270,kPa,3.491325,DPS8000,OK
2026-05-12T03:10:01.000074+03:00,1778544601.000074,38125.000058,7626,1,100.271,kPa,3.541668,DPS8000,OK
2026-05-12T03:10:06.000082+03:00,1778544606.000082,38130.000066,7627,1,100.271,kPa,3.528954,DPS8000,OK
2026-05-12T03:10:11.000083+03:00,1778544611.000083,38135.000067,7628,1,100.272,kPa,3.491212,DPS8000,OK
2026-05-12T03:10:16.000081+03:00,1778544616.000081,38140.000065,7629,1,100.274,kPa,3.541467,DPS8000,OK
2026-05-12T03:10:21.000079+03:00,1778544621.000079,38145.000063,7630,1,100.270,kPa,3.491647,DPS8000,OK
2026-05-12T03:10:26.000077+03:00,1778544626.000077,38150.000061,7631,1,100.271,kPa,3.490925,DPS8000,OK
2026-05-12T03:10:31.000077+03:00,1778544631.000077,38155.000061,7632,1,100.270,kPa,3.491352,DPS8000,OK
2026-05-12T03:10:36.000076+03:00,1778544636.000076,38160.000060,7633,1,100.270,kPa,3.491640,DPS8000,OK
2026-05-12T03:10:41.000078+03:00,1778544641.000078,38165.000062,7634,1,100.268,kPa,3.536751,DPS8000,OK
2026-05-12T03:10:46.000076+03:00,1778544646.000076,38170.000060,7635,1,100.283,kPa,3.490939,DPS8000,OK
2026-05-12T03:10:51.000079+03:00,1778544651.000079,38175.000063,7636,1,100.268,kPa,3.491205,DPS8000,OK
2026-05-12T03:10:56.000076+03:00,1778544656.000076,38180.000060,7637,1,100.271,kPa,3.541501,DPS8000,OK
2026-05-12T03:11:01.000082+03:00,1778544661.000082,38185.000066,7638,1,100.288,kPa,3.528791,DPS8000,OK
2026-05-12T03:11:06.000077+03:00,1778544666.000077,38190.000061,7639,1,100.273,kPa,3.491012,DPS8000,OK
2026-05-12T03:11:11.000078+03:00,1778544671.000078,38195.000062,7640,1,100.289,kPa,3.491269,DPS8000,OK
2026-05-12T03:11:16.000079+03:00,1778544676.000079,38200.000063,7641,1,100.274,kPa,3.491517,DPS8000,OK
2026-05-12T03:11:21.000079+03:00,1778544681.000079,38205.000063,7642,1,100.273,kPa,3.528893,DPS8000,OK
2026-05-12T03:11:26.000079+03:00,1778544686.000079,38210.000063,7643,1,100.271,kPa,3.491066,DPS8000,OK
2026-05-12T03:11:31.000079+03:00,1778544691.000079,38215.000063,7644,1,100.271,kPa,3.491353,DPS8000,OK
2026-05-12T03:11:36.000079+03:00,1778544696.000079,38220.000063,7645,1,100.272,kPa,3.541642,DPS8000,OK
2026-05-12T03:11:41.000077+03:00,1778544701.000077,38225.000061,7646,1,100.287,kPa,3.490985,DPS8000,OK
2026-05-12T03:11:46.000077+03:00,1778544706.000077,38230.000061,7647,1,100.271,kPa,3.491142,DPS8000,OK
2026-05-12T03:11:51.000081+03:00,1778544711.000081,38235.000065,7648,1,100.273,kPa,3.541495,DPS8000,OK
2026-05-12T03:11:56.000076+03:00,1778544716.000076,38240.000060,7649,1,100.270,kPa,3.487778,DPS8000,OK
2026-05-12T03:12:01.000079+03:00,1778544721.000079,38245.000063,7650,1,100.271,kPa,3.490889,DPS8000,OK
2026-05-12T03:12:06.000082+03:00,1778544726.000082,38250.000066,7651,1,100.271,kPa,3.491168,DPS8000,OK
2026-05-12T03:12:11.000082+03:00,1778544731.000082,38255.000066,7652,1,100.271,kPa,3.491443,DPS8000,OK
2026-05-12T03:12:16.000081+03:00,1778544736.000081,38260.000065,7653,1,100.271,kPa,3.528882,DPS8000,OK
2026-05-12T03:12:21.000080+03:00,1778544741.000080,38265.000064,7654,1,100.269,kPa,3.491086,DPS8000,OK
2026-05-12T03:12:26.000081+03:00,1778544746.000081,38270.000065,7655,1,100.270,kPa,3.491246,DPS8000,OK
2026-05-12T03:12:31.000092+03:00,1778544751.000092,38275.000076,7656,1,100.270,kPa,3.491442,DPS8000,OK
2026-05-12T03:12:36.000082+03:00,1778544756.000082,38280.000066,7657,1,100.270,kPa,3.528990,DPS8000,OK
2026-05-12T03:12:41.000078+03:00,1778544761.000078,38285.000062,7658,1,100.287,kPa,3.491199,DPS8000,OK
2026-05-12T03:12:46.000079+03:00,1778544766.000079,38290.000063,7659,1,100.271,kPa,3.491424,DPS8000,OK
2026-05-12T03:12:51.000080+03:00,1778544771.000080,38295.000064,7660,1,100.272,kPa,3.491799,DPS8000,OK
2026-05-12T03:12:56.000077+03:00,1778544776.000077,38300.000061,7661,1,100.273,kPa,3.528884,DPS8000,OK
2026-05-12T03:13:01.000078+03:00,1778544781.000078,38305.000062,7662,1,100.272,kPa,3.491148,DPS8000,OK
2026-05-12T03:13:06.000086+03:00,1778544786.000086,38310.000070,7663,1,100.287,kPa,3.491490,DPS8000,OK
2026-05-12T03:13:11.000078+03:00,1778544791.000078,38315.000062,7664,1,100.270,kPa,3.541626,DPS8000,OK
2026-05-12T03:13:16.000082+03:00,1778544796.000082,38320.000066,7665,1,100.270,kPa,3.490875,DPS8000,OK
2026-05-12T03:13:21.000082+03:00,1778544801.000082,38325.000066,7666,1,100.269,kPa,3.491106,DPS8000,OK
2026-05-12T03:13:26.000079+03:00,1778544806.000079,38330.000063,7667,1,100.270,kPa,3.491392,DPS8000,OK
2026-05-12T03:13:31.000077+03:00,1778544811.000077,38335.000061,7668,1,100.268,kPa,3.491675,DPS8000,OK
2026-05-12T03:13:36.000079+03:00,1778544816.000079,38340.000063,7669,1,100.270,kPa,3.490889,DPS8000,OK
2026-05-12T03:13:41.000079+03:00,1778544821.000079,38345.000063,7670,1,100.269,kPa,3.491208,DPS8000,OK
2026-05-12T03:13:46.000078+03:00,1778544826.000078,38350.000062,7671,1,100.285,kPa,3.491470,DPS8000,OK
2026-05-12T03:13:51.000083+03:00,1778544831.000083,38355.000067,7672,1,100.284,kPa,3.528826,DPS8000,OK
2026-05-12T03:13:56.000079+03:00,1778544836.000079,38360.000063,7673,1,100.267,kPa,3.491093,DPS8000,OK
2026-05-12T03:14:01.000077+03:00,1778544841.000077,38365.000061,7674,1,100.284,kPa,3.491305,DPS8000,OK
2026-05-12T03:14:06.000078+03:00,1778544846.000078,38370.000062,7675,1,100.269,kPa,3.541605,DPS8000,OK
2026-05-12T03:14:11.000077+03:00,1778544851.000077,38375.000061,7676,1,100.266,kPa,3.528981,DPS8000,OK
2026-05-12T03:14:16.000078+03:00,1778544856.000078,38380.000062,7677,1,100.286,kPa,3.491008,DPS8000,OK
2026-05-12T03:14:21.000082+03:00,1778544861.000082,38385.000066,7678,1,100.267,kPa,3.491403,DPS8000,OK
2026-05-12T03:14:26.000079+03:00,1778544866.000079,38390.000063,7679,1,100.283,kPa,3.491560,DPS8000,OK
2026-05-12T03:14:31.000080+03:00,1778544871.000080,38395.000064,7680,1,100.266,kPa,3.532921,DPS8000,OK
2026-05-12T03:14:36.000078+03:00,1778544876.000078,38400.000062,7681,1,100.282,kPa,3.491086,DPS8000,OK
2026-05-12T03:14:41.000079+03:00,1778544881.000079,38405.000063,7682,1,100.283,kPa,3.491364,DPS8000,OK
2026-05-12T03:14:46.000078+03:00,1778544886.000078,38410.000062,7683,1,100.283,kPa,3.541803,DPS8000,OK
2026-05-12T03:14:51.000079+03:00,1778544891.000079,38415.000063,7684,1,100.267,kPa,3.491059,DPS8000,OK
2026-05-12T03:14:56.000079+03:00,1778544896.000079,38420.000063,7685,1,100.268,kPa,3.491308,DPS8000,OK
2026-05-12T03:15:01.000079+03:00,1778544901.000079,38425.000063,7686,1,100.285,kPa,3.491460,DPS8000,OK
2026-05-12T03:15:06.000078+03:00,1778544906.000078,38430.000062,7687,1,100.269,kPa,3.486640,DPS8000,OK
2026-05-12T03:15:11.000083+03:00,1778544911.000083,38435.000067,7688,1,100.267,kPa,3.490907,DPS8000,OK
2026-05-12T03:15:16.000078+03:00,1778544916.000078,38440.000062,7689,1,100.269,kPa,3.491232,DPS8000,OK
2026-05-12T03:15:21.000080+03:00,1778544921.000080,38445.000064,7690,1,100.284,kPa,3.491460,DPS8000,OK
2026-05-12T03:15:26.000077+03:00,1778544926.000077,38450.000061,7691,1,100.269,kPa,3.528799,DPS8000,OK
2026-05-12T03:15:31.000078+03:00,1778544931.000078,38455.000062,7692,1,100.267,kPa,3.491023,DPS8000,OK
2026-05-12T03:15:36.000079+03:00,1778544936.000079,38460.000063,7693,1,100.267,kPa,3.491366,DPS8000,OK
2026-05-12T03:15:41.000080+03:00,1778544941.000080,38465.000064,7694,1,100.267,kPa,3.541675,DPS8000,OK
2026-05-12T03:15:46.000081+03:00,1778544946.000081,38470.000065,7695,1,100.267,kPa,3.528896,DPS8000,OK
2026-05-12T03:15:51.000085+03:00,1778544951.000085,38475.000069,7696,1,100.269,kPa,3.491210,DPS8000,OK
